Steps    Q        Rg       Backbone Rama     Contact  Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Total   
213      0.70     10.38    202.17   -434.34  -85.53   -253.94  0.00     0.00     0.00     -17.63   0.00     0.00     -589.28 
214      0.62     10.10    216.50   -434.00  -85.14   -249.13  0.00     0.00     0.00     -20.59   0.00     0.00     -572.36 
215      0.76     9.89     214.38   -443.77  -83.40   -262.76  0.00     0.00     0.00     -20.63   0.00     0.00     -596.17 
216      0.77     10.20    219.65   -439.99  -86.43   -259.38  0.00     0.00     0.00     -21.18   0.00     0.00     -587.34 
217      0.74     10.23    182.81   -443.31  -90.39   -253.89  0.00     0.00     0.00     -20.67   0.00     0.00     -625.44 
218      0.66     10.23    205.68   -436.70  -87.59   -252.06  0.00     0.00     0.00     -17.28   0.00     0.00     -587.96 
219      0.79     10.10    195.11   -435.56  -79.04   -253.30  0.00     0.00     0.00     -18.12   0.00     0.00     -590.90 
220      0.69     10.78    188.46   -443.61  -80.01   -262.23  0.00     0.00     0.00     -17.44   0.00     0.00     -614.83 
221      0.71     10.52    211.89   -430.75  -88.85   -263.26  0.00     0.00     0.00     -17.75   0.00     0.00     -588.73 
222      0.74     10.28    211.40   -441.42  -82.61   -249.41  0.00     0.00     0.00     -18.67   0.00     0.00     -580.70 
223      0.74     10.31    187.64   -439.21  -86.04   -255.85  0.00     0.00     0.00     -18.39   0.00     0.00     -611.85 
224      0.63     10.36    182.15   -437.09  -85.34   -254.56  0.00     0.00     0.00     -19.60   0.00     0.00     -614.45 
